5183802	2898354	9553310	4884595	671340
5360362	3293302	5345930	5222049	5588946
3940161	1438320	251824	5317407	561538
6205295	2337638	8150510	7556825	3106281
4483803	3895409	3833802	9583774	2020684
1114211	8398222	6291250	9115129	302112
6978835	206244	7253177	6892682	6242408
7874840	9550935	3781413	7618652	1001236
4361979	293613	3983602	950343	8406786
2560444	1990816	9015023	9059017	5454973
1820699	6481600	3466295	547916	2823533
4655618	8652205	9148463	6635793	2653252
262899	7155784	7890429	5242364	3957818
804998	642295	5625687	4093670	9377769
3959870	410758	4616295	4263598	4224788
6713895	7614119	6981461	3369301	1683761
6253095	5012219	7395673	1708828	5645061
2515890	6703102	5669309	2288110	8739772
4105680	8574035	6344133	6269438	4200757
1410728	8453446	1275569	6242987	7677484
3966612	1889893	1793843	7135474	6063255
7124839	2662872	4174815	9948930	4317074
5995115	9008342	9808441	3670935	2617728
1333122	1381354	5796820	3992327	2252724
851934	3808897	7983714	4019980	1621219
4209414	5500261	3322065	7211274	1395493
5387745	6570956	9236631	8443542	1748999
2719747	5759956	2900622	5627208	7859025
5587678	1171778	6075068	4159051	2816210
6360500	346661	9555879	818417	5265293
4849824	2427010	9431109	3021224	9892832
6080888	664140	4777365	154971	6667730
4859193	2552848	3510333	8730046	3660617
7874545	9032076	5876216	146186	2897765
9879569	7057794	4817975	5189460	4586427
6648870	536747	481019	463606	9657350
7802004	3313052	1857859	6095656	4381346
4611974	4687018	9375626	2151387	7389763
7042491	8893205	377387	812585	5546305
7587158	4312511	4331993	8650725	6816008
544648	4561339	8383431	4149853	1700158
5328013	9343374	3463508	6306375	8370824
9911960	3133193	7361916	1208503	9941192
1850855	8494737	5242043	1602004	6165295
1813283	4693854	3984540	2475004	5047284
7641663	8844483	4943308	6166850	7035884
1955027	6319417	5136441	7710362	7409120
3579654	9091039	5881971	1022064	4339607
9694044	2746673	4280892	1633547	6215174
2542543	5471151	1367478	7532304	92622
3478856	5713620	7153004	8006594	8013443
5562113	5693117	8556567	6174683	8630688
7762333	6842063	6785517	1008338	3573007
6947366	7191634	792704	3055388	3021317
5233188	1171155	2886727	6776964	9303734
1543540	5282684	8283705	3160157	2888705
7298087	5808980	3611583	3941840	5348845
9872496	3073755	5406349	6198240	9520155
1351633	3973403	7307375	1856951	2762898
4967806	9672866	1252336	8234229	2109857
6343389	8050816	6794511	3624049	8462020
6012627	5677508	1413859	8341125	2460604
7766384	3615219	9852826	4767281	8243945
1023833	4567414	8459479	3703650	9055381
5237389	9271377	3615051	5191302	6195041
3884202	3246365	9865849	8733343	8558458
3571773	9602182	441580	9103774	6953741
8489092	1594273	1010273	7589074	8527030
6798506	3202291	506566	3366582	2466350
5205375	7259715	1878944	1503363	4609197
414798	4519281	1218596	2314586	8447154
2456666	6447854	6275713	6163643	656885
2092913	2334851	2004025	8167153	1033261
5373366	2756961	7224143	8298198	9206924
1182960	9852557	3116714	4060827	8690954
3314354	9249909	102979	9533034	5925120
544409	2148754	492344	407200	619599
1352714	7640840	8422375	7402075	7626335
7173008	9767634	4652362	5308439	5323032
7889271	3339803	5512743	2324092	2038845
7542995	7262513	8509822	9929911	3591802
8455638	8093456	142143	2219246	5567340
2528578	7094107	768064	1242722	5941577
5298099	16996	9420329	9879850	6615282
1581750	5482972	5713850	9227483	8387656
6362637	3367321	4293973	344812	9735125
7042734	7870153	7857856	5784574	8725909
5537431	8667711	2534256	3919145	997216
5381588	3197015	4135697	885641	2925526
8033237	3577795	661790	1856664	9451450
8979432	280360	9306099	1423362	2597727
5148795	4185073	3598289	8822860	4719967
7673963	3369851	2897056	112590	6001649
4959819	3589428	350391	5301864	2722950
6472177	9950447	3972868	8849967	1434910
9638593	9721886	976070	3307345	2537850
753118	1932526	7537787	9408934	4724897
5867807	8227316	3924276	1633702	1974612
934531	7191363	7554881	5463093	957696
825581	3971010	7442266	7910575	4985420
4886473	6215548	1227984	4762284	4187733
3692720	5797372	22932	9971957	8820209
1519701	4152051	9577349	6240796	58515
9182721	9138303	9877798	5929338	8437542
7626270	3898944	1702450	3513694	2613141
8314892	7334837	368321	3779128	4708390
8456784	9980076	8471974	4135304	984058
6289134	7404602	7385040	6118504	2195382
6718585	3892270	8249329	6630296	6086129
190018	7043000	1395501	507983	1364107
9945944	4503274	2583020	6995851	9734489
2962236	6486438	8554140	7138976	9571849
1758671	4052845	9052117	6779987	8991701
5550333	7530882	3822934	8595069	7434322
2025645	7884366	5274830	8988983	2102082
8828670	6803891	698461	5735835	4813549
8068044	7697084	116723	9068692	4050747
791996	3900208	1011611	5692150	4615035
4645054	5857254	3495864	7530639	6632854
7503400	5799499	4896492	3489559	2987323
5716258	1521555	5548894	2137996	5930305
1692505	9421766	9854356	3306735	1852227
3595102	2405131	3778033	999074	523565
204187	8014594	5564854	7326696	2031535
4043528	6698535	2677044	5982502	6042095
9070081	9508190	9281916	9126580	2847777
727711	1614851	6585784	9085016	6055719
5361080	5984801	3085923	9866830	4480854
2379188	3878204	7892243	9714607	3912725
6551820	1740051	7774465	7824289	1209358
3536498	7580989	3866966	1677918	5175167
4911320	2301449	7610576	5323250	2123417
3039802	8485470	5816299	9494402	8619078
4118929	6376975	24211	9502311	5560346
6234199	8748942	4492575	3568947	8021448
36795	3535716	5227414	3576918	3092229
6358938	3111961	7135238	527118	9492515
7950753	3123658	4772851	9053047	1573893
8642138	2263109	4531126	9686989	3634180
6098167	3756699	1465605	6723638	5867192
4930820	2540934	4226666	1349371	9536681
3491931	2756964	2656315	8146884	3980910
1224197	9883132	9454956	318971	2944724
3453613	5286312	8858309	2535094	1090578
8343684	1060212	7253114	4034297	2112689
3497778	1539246	5262678	3329198	4676476
6142450	6050014	7013410	9914910	3177087
6040598	5158107	9357194	2427111	5801986
4044526	2609091	116779	1081809	5711305
3865749	2770225	9134362	1118599	3404224
1005024	4742659	411666	6729858	6556313
985330	9719354	5903157	7927358	9086843
2674020	2384566	4949848	1161450	8592994
1911776	2066660	7276673	4969741	2462910
6718823	1932815	9726500	6895067	9716017
5977082	799272	8786986	2107529	2766836
72267	5802823	9267244	1254378	5642362
4285204	2552838	7473292	5469359	7849968
5412595	4233888	4997465	5732292	583074
2340774	2501983	8914690	4071703	6356455
6906363	646260	7293544	7675804	3369053
6939279	1694693	9361880	1947183	2166477
1881264	8183700	9668584	6791242	8541478
4911	4967515	5386548	4112550	2435320
3720729	767470	1228527	21456	7166806
1281820	2244290	1142458	510869	9977539
4848752	9522188	2367962	9186598	8999558
6260370	7657979	2961527	465932	1848767
2817472	5720986	1428273	6465287	6697555
9339217	3172391	8884777	1172130	2384230
762612	5810541	1396089	1831600	5057910
8129554	6289465	6748028	2169067	6168906
8550250	8189874	7845332	7563651	16509
6986319	5167192	6302004	9301144	5369891
3149662	1145316	4926318	1039587	8509188
462881	6668705	4158103	2186234	7443905
6869750	2545707	6126244	1443876	2584576
8738215	9831348	1191771	5408135	3278764
5449910	3791607	5083704	5849137	4380299
7265793	5829792	9518100	95	3356620
4796961	6486833	4707925	633486	4633568
4286313	5408423	8966067	4556553	4866399
6227293	751128	5693363	6089273	2423706
839233	5696265	943577	2026912	7868124
2736333	129621	5029408	2130293	1940778
6789978	2777616	5972199	9984148	9173616
9451308	8995377	5001610	9205124	7827765
558545	1300846	6677903	6535271	5173113
3629778	9106593	7986205	7198657	5173342
43486	7474370	8954416	2546548	9986274
7343731	9652858	3505660	8126381	5398972
9278899	1859058	7080506	229220	3622588
5521491	235411	4043274	8328265	3885617
9693507	3551228	5550690	764957	8427084
1435191	4810670	4648417	3537113	487304
4150354	6262308	6310095	9837061	9892967
6614239	7484214	3747819	4641829	3806761
9273783	3037603	4281024	8460785	6904552
85580	2789930	5545031	9634013	607653
314519	8414847	429359	4934570	9572695
301777	7335148	37802	1683207	8023004
721928	6326168	8423978	8272420	4648242
6637556	7045373	5356824	5129184	8381145
9755954	8871732	4172425	4084565	5395109
66406	7591679	9281719	548247	1517274
4809529	2829471	1646748	9330172	2884129
2199633	9927324	4662355	82182	9197602
8159226	5129222	9928789	7790329	7354194
8229763	8207556	9213459	7203897	5338191
8307673	6234088	8833176	9739300	5482421
978472	8049798	3267056	7718550	2063796
3829396	132781	2470429	2091446	2997140
515792	5052296	5308185	6079616	8349467
2422399	7944309	8422889	4912065	7777128
485708	8779596	2637431	359789	4426609
4389199	5483344	6677540	5315203	1813738
8074079	9578775	4586324	5783082	8736298
4939576	5650869	8545071	5609154	5141740
9859539	7931916	5214013	7538432	825050
4313371	8881583	6378115	4133331	1236751
6198310	1202575	8483781	8017834	8443073
7869993	1073925	8350380	840655	5524810
6969780	7555204	9099190	3242468	9878778
2471335	9174514	2723139	8802656	4891005
2799859	1708966	8961878	2076179	7047225
3873864	7573624	7645976	127749	1111835
6892773	878744	7205624	3836311	2338765
7553406	3569101	106976	5355588	229802
7089982	5939998	2135347	9791280	8838108
5087997	9192187	5759760	987378	4985494
9346905	3865544	2484288	1912927	5655270
1609256	69969	2618108	9571710	5704779
1227713	3333000	4720540	314688	1074935
5105636	6484286	3844488	3473403	1676285
5560818	2747092	7165137	2337717	6664815
9136393	2608666	4200421	5177979	9465925
2658579	5261931	6324692	6707127	5307760
4279077	3936431	3023718	7805215	15303
3655745	7553133	4767795	2644696	8798811
6351573	3269568	452130	5149251	8868050
548042	2588420	8930773	3599335	9979725
715601	5646632	2664803	4705055	5607036
610372	344870	5835028	2484304	7615984
1482261	1477359	2021000	7327243	8023416
5337243	6042458	8143563	8095428	7210253
4267328	4643410	5308418	9832130	4811448
8774390	5937475	4733236	6361101	6702485
8747548	8901819	5494248	6999615	8508830
4330824	8659061	7962963	9259867	2954935
245113	9698198	8948729	8273126	4718244
8083417	2066211	2536737	9144878	9088669
2455160	1246615	6626242	1163586	93285
7154744	1423908	6333713	4086339	7702130
4667739	5935946	4337168	7155717	873111
3392236	85607	6662521	1051867	3270089
3897713	7434433	1023581	2160186	5413325
812150	5029286	7624524	8224092	1537988
9004543	762012	968497	3851594	8370398
1277636	2891593	147674	176670	8306808
7357418	4210477	8563181	5357537	9385776
8191380	4684678	8666769	6533578	3928164
1063933	1232480	3481682	9853218	2791666
4150284	9756519	6818888	7972817	7477925
3674304	8185105	2254546	3266233	8952657
2145373	9755293	5069927	2678601	1198242
8422746	7088001	7960207	9882512	1464849
3544077	3858191	6493743	894210	1490465
716912	5674577	2694714	9490082	568130
8412751	8933262	5457190	2844284	2563837
6342938	57302	6367410	2950256	1936617
7009369	1497323	1670695	5131094	7644329
1962121	1474468	3131544	9698564	6102809
4647189	8217376	5297745	2780302	1171956
2498313	7158373	2013276	7897632	2150962
80377	9234482	2006932	3272114	5814317
6769415	4508434	7084409	11260	254370
3353451	7108952	9584845	3544884	8903795
1319183	5294894	1942668	4090416	483877
2821393	5818491	6669731	3078458	5353284
2740217	9014686	4122857	4046517	5910255
2927279	9825584	3264896	5574525	2862900
2947511	9715163	8763080	1024608	7377605
1811927	433576	7535773	5814944	9428902
979594	4418168	8154509	2056143	5524063
9525871	4344505	4749696	6654915	5298337
8304059	4967211	4361438	3587750	8402009
1635681	5747710	5543254	4949510	2609668
3185543	4946644	9042942	1359172	880456
3386556	7049374	9429992	8923426	2382052
8799603	7736159	7980676	4569795	275464
8084973	7773125	3227996	9577711	4345727
7809835	6732498	348807	1661421	7665466
2799145	5951051	4436228	2693976	4924026
5425540	678363	2666959	5237377	7782465
7136201	6623169	3979704	6239202	9230574
6460162	5946284	6477471	5806286	7997498
8282770	6768840	3221334	7961551	4032718
5869331	6095293	1806904	9130073	2891882
8431355	2019080	4786519	1236376	733503
2006639	4563833	5855216	6058396	1669677
8805981	5501364	3938311	5204664	7212699
1010255	7268075	2678401	3669292	9719754
6283840	8091313	6914022	7496587	5150162
6267554	283071	61665	5658184	6199108
9477036	5509874	9439955	2769316	8968455
6039543	8168159	9083454	3272643	1818058
9993826	6318433	6733628	6967022	1028632
2605642	5238236	4590060	1840033	1682405
6926282	2000434	1576292	8569214	9119395
1672577	4120019	6780797	3062783	3281637
4985789	5618983	3635894	1987378	1981823
4571462	9219046	4977810	2524492	9629024
4019721	7240077	4253082	8535074	4813932
214701	6180831	4395286	9198398	2115864
8326977	6381214	758562	2757634	1618308
4847854	7363774	1045059	1830990	1152238
7014413	9262453	3403469	5219927	9616298
6483384	8360401	9927554	1245382	1236056
2613567	8162583	7281166	2431020	9378586
4115571	7604896	5766784	2986670	4825634
7924086	378439	2377387	6276766	2718976
242906	5629483	2096217	5112765	7814917
9576726	1894899	2391687	3509596	6678998
9539356	4151438	4194583	8217445	5767683
2351524	5366415	3862233	6407731	6494313
398854	5652737	1260107	8017045	57222
6677688	1487281	135940	1065997	6783118
8669207	9351948	1435464	9990821	3410140
9707646	6529901	9083777	1038239	8731227
6978108	2189177	1678553	1458301	3339909
1556922	2288229	4698938	9797922	2003650
8242794	8107151	9879794	9830007	5565008
2375302	226866	3066709	6556721	2446463
5319040	6207628	7701971	6667211	4631833
3588836	3844299	8744425	4531539	7346915
9247804	106785	5712927	5832268	6218033
9355013	6759147	508721	9831687	1328792
6986780	3540305	3853064	3916031	681886
5022786	2458786	5648019	8995558	6066366
8444885	85909	8140331	7811334	3968517
310432	9493338	7473076	8988145	8522714
7726207	5202981	2755798	7483032	3381297
1875779	8339174	9313474	325298	3476773
4207171	6408342	2127479	5475357	3850372
6412209	3186597	3928565	8110960	8952941
3691501	8994446	9595789	1908803	613195
9040325	1943150	1206571	5678595	9394860
8479412	9178498	6467487	4094867	7510846
4489262	1208917	9817257	7602688	8692279
4059619	6017921	8663648	8324527	5009421
3061043	2880082	8496029	3569477	1556052
1259735	1228585	7823011	8766054	8043158
8888125	6137893	1714544	1326367	462956
4083989	2942048	4086718	5453007	4894712
5048081	7182227	762019	4548875	1036497
349460	2071870	6874635	158014	6578871
9740783	3347901	2466469	6655314	5124479
2923743	4210262	88994	4428748	3526911
8961759	2259064	5439066	6327963	1765164
1711828	8163217	6361947	3465048	9288478
847941	6205329	1264525	9835724	9649456
7404874	797436	7392198	2334649	5344527
2887237	8920237	7844476	1038088	1246132
9028636	1547990	2814800	3325661	9017197
7756090	8846433	2410568	7860903	5283975
470932	9536869	5303740	1671605	8253445
7808782	6336055	5967503	7121828	8876620
366536	1632779	7680063	6060699	6480375
3978620	670290	2840061	2306141	9385194
4563434	8984806	6279033	5136672	9711402
4252575	1458087	5430526	1162143	7873564
4423304	1318746	2360687	4239634	3690793
7010929	9984623	3662689	1573721	624388
5688093	9409644	88331	7270852	2779868
5313656	1958339	3609020	7203318	5017354
7052698	1734490	6212154	5892481	8870655
7570465	9894521	3159161	9479558	5105733
1643755	1656750	2887610	221661	5631769
5251757	4598353	2591309	4212173	2960075
3578870	5655332	1098623	6094575	9581301
9177764	5827972	7216776	6893068	1754160
4533842	1422551	1918807	6744405	622048
2898270	4654729	9966680	1197891	4906998
4649107	5823134	3615790	5105970	4771222
712976	9328845	6957691	9951332	7221354
5139183	2565412	3220309	6357282	5726770
9801220	5790209	3711114	2360610	649915
7063038	1318593	229528	3504117	4212109
1049969	459288	5980931	3199539	5872953
157012	4118598	8614341	9822727	9340216
690244	4847989	7292812	6643663	167663
9623049	8129564	1736836	9332645	2615747
2127515	9821790	3566192	3337324	2117433
199562	7274521	5348487	7312420	3444444
7600468	8791876	7369406	1928643	6546426
458862	3934961	323953	5910942	9527284
8039523	4721266	1661370	9835896	726951
879301	4429550	7200773	1719653	7342614
4860879	7308980	3458781	7238513	6682834
4479489	3082421	8960867	9662048	8294810
9123360	3968229	2836920	702532	5091240
6047472	8767770	2627053	865258	4941205
1394235	7938008	7571074	2171586	4955281
6926214	1048602	9185860	6403750	1296107
8238358	9181098	7944769	2883433	32698
5445239	1035619	7503675	4245936	9567561
4194752	1886940	3717555	9472096	4399349
9964832	7421062	1574787	6394446	1067913
7311932	1766820	8979176	8255346	921657
9421455	3569871	7650875	8892636	9129850
6479800	593033	7256640	7972745	731810
2593680	9667256	8774698	717134	1156209
6711453	8373319	1377857	1244514	8229591
792250	4744143	3965402	6377645	1971819
150661	5032673	7884826	7496737	653820
1038349	1236858	854039	4602657	9869452
5202597	3812107	2132408	8501526	5098340
4896661	6474276	5852424	5903417	1173757
606834	1518803	6135691	4589382	6579083
7924843	3679225	8283132	3534219	757523
3904674	9800006	4559171	480543	7506260
6719988	8739854	1603948	4053236	2544929
5169188	3142231	814886	6478508	3543960
496058	6370005	4479889	7738589	72459
2124385	9779539	9270781	3018151	8016859
2433605	5259628	426207	8933799	1776003
7586903	4650146	3623430	476070	7844711
8780672	1311685	7198512	1773126	8140738
2063273	9440362	8696029	9390074	5015573
3774617	5706536	7991972	7084001	3243330
7026578	7686138	6803105	6903580	5051380
6502583	1760696	8470420	3823196	1612727
6304929	330704	8793349	4765213	2588684
9198533	2642771	2148122	4886087	5389596
8692097	7640930	360120	9429815	7315532
6861722	9596333	9026910	7055008	4631773
1595190	2952515	6788091	810699	7084931
4885520	8615972	9198553	9667704	8337837
368640	6195696	5285840	8468526	5726936
6850251	8946368	730600	6375516	774472
2721609	4647571	3761054	3786882	5929230
5366800	1866378	9761564	3474024	637885
9685368	6399792	6364896	5307769	4427143
7587279	7362589	8502525	7628922	2524472
3332919	2973938	431535	8718813	3479819
4362934	69726	5130470	2712775	2401951
1444253	2705104	4212291	8066020	4202560
9773125	5691745	1158877	4307496	3592195
825112	3899302	5581980	5747213	941992
6451650	2653192	8554036	5417295	9788742
5559033	426051	3463724	7355075	5747016
1275948	8743924	6314490	2672167	6958911
6508680	6220167	1662783	679703	3722497
9051105	5253933	6260697	5779196	5798889
5504041	180429	3571022	696097	4516593
3195294	136480	9978139	2649848	2573187
9287824	6728840	7658413	6150888	1876883
5977251	5709987	6141858	3424960	5911627
8920961	4738361	6161311	8883238	8374667
4857217	7583751	8780981	8645804	5284497
2247685	8445467	6194899	6776133	675951
8588158	7236507	9417050	6568972	4834824
5620166	865824	5350831	9989666	4396293
3569364	8272282	2450986	32148	130189
3956390	828605	8904312	4793791	2961504
9790718	4931263	2653854	8944401	1121635
9847760	3422430	535730	5288465	581479
4266161	1333857	4338027	2931428	2488174
6479915	6448209	4690295	5443510	2095716
5284636	6847040	6187725	5217772	7776367
3276341	9559330	2526705	2295444	9256624
9987376	8401370	9039241	6966069	7322701
5062523	9464211	7752275	8405301	7686488
9039513	5875656	7665875	4483120	9656024
3483836	8028420	9107510	3422309	1627188
834079	6541403	8083802	5409618	8927501
9307921	5313609	968611	1766531	9456575
9524140	4091586	3467671	1380525	4743407
1632527	3689072	6335253	3244818	8524506
3181896	2511572	6958833	9438298	5726229
1012204	5110645	1149730	2989279	3989670
9235807	3928298	5646219	8848161	9097776
54757	2052433	8073445	8142197	3523404
1784797	409498	6593080	9739589	6399031
3976101	2753738	6626446	1510894	1298039
7290339	1850472	5304522	8104891	532967
2600507	9401304	407009	9733890	3449649
5112238	102383	601460	9392778	4164726
551002	1272915	9046701	3680445	4817614
3589201	289563	9995983	7477006	5348888
8898595	1513558	2121937	1543340	9249260
2741972	3938661	8857156	3438056	7744974
5634563	5942610	9186698	1720978	4004385
7569328	8224069	4003520	3792336	584382
7950702	2199605	3333227	2791669	6810869
2932097	4140411	5637217	2882151	5772639
2204882	2230986	5023190	7789017	7773635
4259354	3088996	61411	7344941	3892598
912087	9457308	2172968	9031821	7451673
8154937	1492035	7696426	8192475	3884099
5839925	6044777	5668886	1208771	8345669
2813458	2953612	8635711	1761918	2382576
8478779	9315513	4572406	2721020	7482158
8525402	5780301	7282707	1911269	8136737
8945289	649665	1890247	9690292	6021960
5169769	577221	6514986	2645220	5465081
113894	8252157	3147928	3591343	5025712
8452681	7817129	4293916	5979111	7357374
922612	4263930	4172623	1530841	1412562
7655572	6349600	6806398	4460572	3677852
8358040	4019680	4352443	6397485	3606478
4193373	6393681	331207	390123	4385793
7520425	7199488	7997464	5403379	7438723
5102490	8479135	7584181	8441081	7306901
3173716	1938257	4828061	1567536	5933215
5170185	4901144	7317438	1841774	9580244
787047	4793614	1678476	1988302	9599277
9231834	7663365	7219228	4061520	8944637
5017532	2457838	4412757	8027400	6580946
2953879	3203317	430137	3502027	3870801
8221168	1259732	6117290	7025504	6925168
376368	6716769	201475	6616441	175004
6510680	8756870	3295942	8746406	2137713
9201244	7449252	9277949	9642237	5518181
9859317	6674224	2425993	7041665	9927418
4876372	635248	8845304	2290179	4185919
9308823	9810632	4190849	7842735	3763768
1167773	2915676	5461377	6735359	8951729
657036	4585994	9668724	429914	1908271
8999559	6762437	2561191	4049578	222643
6348243	7191749	4239766	4192038	4060846
5381759	5790612	9783589	5624434	4350256
4276110	1004300	9442793	149837	4404117
4074675	811443	4009036	4360407	5892231
4528270	4789216	8900472	4920757	9698109
6982148	8389734	656788	8819784	915721
3261435	1577972	3885035	770206	1912690
4804136	9863527	3481725	8553833	9036484
7986209	8721422	523678	7827409	8621513
4693728	2480719	6586296	9037037	9841679
2940078	288632	8680428	446689	2188297
8281803	8385405	3195600	5925164	5653768
6602636	4682921	3480844	8442870	9467507
3614891	9104187	3158647	324482	3878694
8475965	7847197	8086010	7200127	5569706
3285644	930018	1465636	6369657	3490176
7561211	942438	6766891	8770125	9205385
8555594	6278797	1708245	4625434	4826807
3507217	8371641	2345647	9215127	7712228
318452	3586910	9273346	1406454	8055647
9390548	7652849	5271305	6063341	17066
4240345	7429195	3294744	5859721	6939683
4841612	6527039	7157018	3939548	1094680
6313433	9080966	6996305	1108178	943965
8506050	3847781	9315742	8794747	1640863
2411730	792148	2914056	8130318	731463
6630358	5055635	1094229	6672794	2256087
4576272	3910870	2401264	2125312	2783034
8724076	9982260	1320114	2077909	4274915
7482871	2245519	3181475	4897970	5998178
1065095	1406782	9847333	1469256	7016727
7341154	5482932	8189858	170412	1806868
5574701	6002380	4165535	8431669	9535236
3330200	6729870	7517623	6081008	3081989
8076159	3041575	2263348	5396705	7386283
874011	1748524	6935191	7367684	444481
287260	4961385	2275186	7222812	848877
4907375	5591691	6828509	2211955	30867
8575853	3719933	6222829	8058786	224521
9290107	3422437	4827396	1185541	1868488
9430040	2213448	4278370	2377924	4564852
8751496	2611419	2820983	2221248	9744539
2249319	5166400	6086249	9604490	8005591
9641969	2457145	2737008	2724870	9426635
4016450	657419	9620219	8872260	9890154
7370489	722220	2695785	7271960	6350651
3308553	302746	3532601	3020194	6105227
5534259	7389156	8259003	4730794	4853781
856178	5251024	5010157	7876648	5006239
6020906	6900051	8752123	815566	4353587
4854476	1040663	9363814	5519997	9871866
3886911	8812587	9206945	6303647	5996113
4683365	9628019	842360	6892142	9846774
5817464	4210154	887612	7706731	5428407
6034144	5169546	6045190	7112530	8462582
6739275	7941826	4206453	4421129	1511951
4631765	1323201	1980058	4080295	1390287
1920862	8137597	4123084	3653368	9155413
1106531	8276643	5485256	1305908	9195446
2849769	7110228	2045586	8199755	8459473
104716	9486193	6413301	8575891	6742537
5903332	3229572	1423909	9621514	6106133
8600463	7036419	2163551	3189895	3769500
1747129	4512639	4655589	4373101	7344632
4767019	2897877	1848438	1814589	6956563
1897912	6120875	1937782	4177298	6770653
9168322	9046197	4363600	4910499	8130921
1991966	5783866	8043207	9756876	6035063
6113058	5122078	7044590	5016726	3832033
9078719	6093266	6389334	3249439	1826919
768561	2192374	31926	6105956	4273711
2028397	726935	7242539	3991484	4579708
3579200	4134130	3436760	8928594	2756797
2513848	8977485	6333213	3344880	977600
9817585	5990593	4084255	1495217	9841283
6981608	2449134	4344764	8964693	7200316
4139338	2203398	1288259	3371301	5186498
363486	8565731	6056820	2130329	6976241
3517251	1956511	9958867	8248396	1693568
5426120	6118419	6008688	4472807	6772815
8714987	755536	9343167	5278636	1337923
7655780	1577652	4974804	9458000	8600186
6391651	3217257	6430292	8893217	1664861
4470518	4339002	1797046	7323	4584147
9009219	4069187	2496084	8597041	6363547
7048486	8710306	1610087	750781	40687
5334265	8872908	4500527	2247793	1769548
5112076	8709191	8453000	1154758	4942743
7952625	2416897	1493705	7684811	3866594
4962807	7508757	2833262	7316637	8202632
270812	8599369	7611591	162837	7369500
2707506	9113412	9651666	7043666	9264400
8143648	6501530	6388227	5940510	9823025
1691359	2258910	1202958	6265764	693293
3976576	3754573	7034311	5742184	5315512
5332754	7214782	7437739	6522027	3534408
700942	6158977	7654575	7646743	7504591
5832336	831141	702749	7272901	5551652
449705	7020933	3747380	4658829	2701175
5177931	7488640	6998230	4259795	5931820
3095502	8212300	6195847	717376	968901
7323934	953676	1407189	7083629	7348456
1332322	3329475	8778224	675762	6385827
3267203	112464	7677393	8060177	8009973
3446429	8910010	8391572	3542427	295885
5392790	3800713	7838139	4903894	6447778
7628620	9037596	5180432	2394330	6081972
3638421	4834651	9351205	6409327	3626840
1484937	2745305	5287217	3455754	9082781
9515398	5371846	2937311	8188239	2254661
8291162	243915	9955686	8865910	3918413
3998206	5111406	273150	4002541	6864162
3118608	3168548	2146436	4962441	1762033
4664423	4308358	2460449	8497771	7005554
2719571	2397839	1985862	9218587	8340760
1440502	6642147	1356407	6461463	5003233
9291117	8292042	458296	6731786	350093
1735277	5401728	4711190	9488112	7455757
6948454	6844727	1018136	4760410	4966916
9958053	3665461	5887604	7418618	4068054
3719296	2089641	900745	690729	8416944
3485009	3774971	4184700	1915529	3720168
6476182	8695521	6687503	5924863	9198046
9652796	6607058	1474027	3537560	239471
7463298	8486006	4015315	3895569	6593396
4925734	6216483	404411	5285032	4255346
2456614	4933706	5402655	122364	8010766
7491456	2595682	8098290	2845946	1209271
6666187	6907406	8658368	1370110	2775886
2837728	9551760	9120613	3267194	8177395
3442268	8032444	4793842	5472559	4922716
8732578	4414109	738286	6663746	7472908
3589448	5194634	6915867	8981682	4204952
269631	1012871	8237896	3810908	2492740
3021330	8566281	3060156	8304106	4766294
4956315	6097907	9540301	4276879	5133776
6770528	5580657	7671295	4399903	4617318
7781310	9036743	8317913	7159058	8166959
7487135	4223291	9660697	3600959	65898
8794470	3542317	8431809	7087040	2477487
5526384	965049	2752045	4305528	7116131
1343517	7022003	6803007	8112641	6081183
8764092	3422362	4356883	5395676	7060956
6533185	5288453	2194908	4352751	7387523
8792113	1102810	6907491	3137345	1361167
6088559	3873466	5857040	5871464	5606571
5319413	1343330	3286808	9192613	7778658
8849879	9766639	7188270	2186476	2232373
5279288	9802634	7688377	3395114	8426380
6444436	8709086	7932173	4260837	2121377
5734132	4221078	3168255	7126667	5102470
4835475	5819458	3195826	6136751	9038354
3401568	9174094	2278555	2150730	5169003
4094038	2239694	5653179	6916899	1840912
8226833	1888396	2358434	2728848	1582425
4534500	4468565	742764	3859852	5629090
423671	2145956	5601435	2624744	5105198
3128939	7661781	4155762	9421152	5595845
5390598	8843264	6422642	8014718	389683
4193217	3164076	8399176	6303862	6217445
2009492	9399624	921956	2813759	2360424
7785924	5095423	6932283	899180	6855048
7793156	499106	6276123	9749415	8858847
7103813	8734069	2422853	9328689	9887025
8328212	3186449	4766399	3610552	8973716
1832836	2401021	2101069	3733353	3330975
4046628	7609187	4668334	8157683	7174621
619365	334185	3246777	796870	1918498
9835956	3667752	1801864	583681	1178046
6761375	6920032	8780242	5040344	7563848
4451061	2777925	7918153	721756	9227285
8712069	8801520	8914023	6265863	7558916
9176537	7443504	6296386	4171518	4978601
4902559	1866909	2514003	3858868	4950673
500574	7170605	1677793	6645836	3618618
7015174	7247193	7861071	6829250	3008420
2872311	7896107	4871137	6097724	3444835
7026659	8206721	3077965	6959017	7231023
7931689	2049032	7090151	6621701	2568780
1731436	9091798	9341015	6070401	9898792
2799554	7324059	8747491	2972367	8659345
8336268	8722934	6462057	531026	1702166
9796843	1311447	2814162	7034381	2312650
8811761	3824938	8414370	8114074	3806225
541414	561281	5647455	549403	9298797
4441836	4669727	5859633	8571423	809024
2070056	9980782	3044354	8859662	371460
